1,1,17,29,30,FALSE
2,2,85,103,30,TRUE
3,3,258,75,30,TRUE
4,4,2,109,30,TRUE
5,5,150,53,30,TRUE
6,6,250,30,30,FALSE
7,7,11,78,30,TRUE
8,8,131,36,30,TRUE
9,9,219,109,30,TRUE
10,10,20,64,30,TRUE
11,11,72,102,30,TRUE
12,12,22,50,30,TRUE
13,13,28,38,30,TRUE
14,14,146,56,30,TRUE
15,15,153,72,30,TRUE
16,16,276,118,30,TRUE
17,17,162,50,30,TRUE
18,18,60,68,30,TRUE
19,19,233,16,30,FALSE
20,20,14,85,30,TRUE
21,21,100,14,30,FALSE
22,22,213,51,30,TRUE
23,23,131,98,30,TRUE
24,24,183,72,30,TRUE
25,25,271,112,30,TRUE
26,26,83,119,30,TRUE
27,27,40,52,30,TRUE
28,28,61,61,30,TRUE
29,29,2,40,30,TRUE
30,30,58,69,30,TRUE
31,31,277,59,30,TRUE
32,32,189,63,30,TRUE
33,33,170,56,30,TRUE
34,34,259,13,30,FALSE
35,35,67,58,30,TRUE
36,36,162,103,30,TRUE
37,37,293,112,30,TRUE
38,38,224,62,30,TRUE
39,39,54,10,30,FALSE
40,40,94,81,30,TRUE
41,41,23,94,30,TRUE
42,42,299,14,30,FALSE
43,43,92,20,30,FALSE
44,44,281,40,30,TRUE
45,45,123,55,30,TRUE
46,46,255,119,30,TRUE
47,47,13,113,30,TRUE
48,48,210,54,30,TRUE
49,49,122,108,30,TRUE
50,50,125,104,30,TRUE
51,51,76,30,30,FALSE
52,52,83,95,30,TRUE
53,53,294,106,30,TRUE
54,54,206,20,30,FALSE
55,55,83,104,30,TRUE
56,56,245,80,30,TRUE
57,57,48,66,30,TRUE
58,58,38,17,30,FALSE
59,59,265,68,30,TRUE
60,60,104,23,30,FALSE
61,61,63,98,30,TRUE
62,62,203,76,30,TRUE
63,63,266,67,30,TRUE
64,64,222,46,30,TRUE
65,65,191,69,30,TRUE
66,66,261,74,30,TRUE
67,67,123,111,30,TRUE
68,68,39,92,30,TRUE
69,69,52,55,30,TRUE
70,70,14,21,30,FALSE
71,71,283,91,30,TRUE
72,72,64,68,30,TRUE
73,73,5,20,30,FALSE
74,74,52,83,30,TRUE
75,75,29,93,30,TRUE
76,76,246,85,30,TRUE
77,77,137,21,30,FALSE
78,78,31,35,30,TRUE
79,79,240,51,30,TRUE
80,80,16,68,30,TRUE
81,81,91,116,30,TRUE
82,82,6,14,30,FALSE
83,83,24,79,30,TRUE
84,84,231,10,30,FALSE
85,85,189,66,30,TRUE
86,86,233,83,30,TRUE
87,87,5,83,30,TRUE
88,88,237,42,30,TRUE
89,89,153,62,30,TRUE
90,90,153,49,30,TRUE
91,91,112,42,30,TRUE
92,92,285,55,30,TRUE
93,93,124,65,30,TRUE
94,94,160,28,30,FALSE
95,95,195,61,30,TRUE
96,96,149,87,30,TRUE
97,97,180,100,30,TRUE
98,98,109,85,30,TRUE
99,99,158,114,30,TRUE
100,100,79,92,30,TRUE
101,101,144,119,30,TRUE
102,102,167,45,30,TRUE
103,103,204,79,30,TRUE
104,104,123,60,30,TRUE
105,105,219,74,30,TRUE
106,106,209,112,30,TRUE
107,107,182,93,30,TRUE
108,108,107,114,30,TRUE
109,109,93,58,30,TRUE
110,110,265,120,30,TRUE
111,111,28,31,30,TRUE
112,112,144,51,30,TRUE
113,113,221,113,30,TRUE
114,114,265,45,30,TRUE
115,115,290,40,30,TRUE
116,116,252,20,30,FALSE
117,117,255,30,30,FALSE
118,118,216,15,30,FALSE
119,119,92,56,30,TRUE
120,120,264,111,30,TRUE
121,121,233,99,30,TRUE
122,122,86,78,30,TRUE
123,123,235,26,30,FALSE
124,124,52,104,30,TRUE
125,125,230,93,30,TRUE
126,126,296,118,30,TRUE
127,127,208,99,30,TRUE
128,128,105,40,30,TRUE
129,129,102,37,30,TRUE
130,130,92,77,30,TRUE
131,131,127,70,30,TRUE
132,132,256,12,30,FALSE
133,133,273,75,30,TRUE
134,134,108,116,30,TRUE
135,135,234,80,30,TRUE
136,136,142,46,30,TRUE
137,137,18,33,30,TRUE
138,138,281,103,30,TRUE
139,139,300,41,30,TRUE
140,140,225,101,30,TRUE
141,141,3,84,30,TRUE
142,142,237,24,30,FALSE
143,143,222,95,30,TRUE
144,144,202,108,30,TRUE
145,145,172,70,30,TRUE
146,146,97,119,30,TRUE
147,147,99,16,30,FALSE
148,148,246,116,30,TRUE
149,149,79,100,30,TRUE
150,150,74,89,30,TRUE
151,151,27,64,30,TRUE
152,152,171,46,30,TRUE
153,153,190,91,30,TRUE
154,154,149,54,30,TRUE
155,155,26,52,30,TRUE
156,156,109,86,30,TRUE
157,157,147,97,30,TRUE
158,158,234,46,30,TRUE
159,159,99,98,30,TRUE
160,160,141,53,30,TRUE
161,161,178,57,30,TRUE
162,162,84,69,30,TRUE
163,163,87,46,30,TRUE
164,164,213,104,30,TRUE
165,165,152,49,30,TRUE
166,166,225,28,30,FALSE
167,167,160,55,30,TRUE
168,168,28,42,30,TRUE
169,169,291,100,30,TRUE
170,170,165,120,30,TRUE
171,171,277,88,30,TRUE
172,172,114,70,30,TRUE
173,173,18,97,30,TRUE
174,174,242,97,30,TRUE
175,175,186,20,30,FALSE
176,176,176,57,30,TRUE
177,177,292,78,30,TRUE
178,178,260,99,30,TRUE
179,179,193,119,30,TRUE
180,180,46,86,30,TRUE
181,181,28,12,30,FALSE
182,182,137,25,30,FALSE
183,183,42,31,30,TRUE
184,184,106,110,30,TRUE
185,185,113,36,30,TRUE
186,186,293,34,30,TRUE
187,187,45,113,30,TRUE
188,188,246,42,30,TRUE
189,189,204,63,30,TRUE
190,190,77,55,30,TRUE
191,191,117,54,30,TRUE
192,192,262,28,30,FALSE
193,193,198,29,30,FALSE
194,194,69,93,30,TRUE
195,195,299,43,30,TRUE
196,196,67,105,30,TRUE
197,197,133,71,30,TRUE
198,198,189,61,30,TRUE
199,199,100,95,30,TRUE
200,200,229,47,30,TRUE
201,201,87,47,30,TRUE
202,202,262,73,30,TRUE
203,203,219,95,30,TRUE
204,204,94,113,30,TRUE
205,205,201,46,30,TRUE
206,206,38,36,30,TRUE
207,207,133,19,30,FALSE
208,208,6,32,30,TRUE
209,209,14,31,30,TRUE
210,210,277,94,30,TRUE
211,211,205,42,30,TRUE
212,212,92,118,30,TRUE
213,213,120,62,30,TRUE
214,214,167,90,30,TRUE
215,215,15,60,30,TRUE
216,216,148,77,30,TRUE
217,217,155,45,30,TRUE
218,218,38,57,30,TRUE
219,219,268,84,30,TRUE
220,220,126,113,30,TRUE
221,221,179,31,30,TRUE
222,222,277,100,30,TRUE
223,223,72,120,30,TRUE
224,224,208,30,30,FALSE
225,225,179,15,30,FALSE
226,226,93,66,30,TRUE
227,227,170,45,30,TRUE
228,228,90,53,30,TRUE
229,229,295,119,30,TRUE
230,230,138,83,30,TRUE
231,231,244,36,30,TRUE
232,232,85,38,30,TRUE
233,233,76,31,30,TRUE
234,234,232,10,30,FALSE
235,235,208,24,30,FALSE
236,236,80,34,30,TRUE
237,237,272,89,30,TRUE
238,238,106,62,30,TRUE
239,239,277,37,30,TRUE
240,240,98,103,30,TRUE
241,241,191,19,30,FALSE
242,242,192,88,30,TRUE
243,243,189,23,30,FALSE
244,244,119,106,30,TRUE
245,245,262,69,30,TRUE
246,246,20,59,30,TRUE
247,247,37,64,30,TRUE
248,248,85,55,30,TRUE
249,249,161,102,30,TRUE
250,250,162,52,30,TRUE
251,251,105,32,30,TRUE
252,252,165,97,30,TRUE
253,253,41,111,30,TRUE
254,254,140,34,30,TRUE
255,255,25,28,30,FALSE
256,256,291,19,30,FALSE
257,257,71,25,30,FALSE
258,258,243,88,30,TRUE
259,259,64,109,30,TRUE
260,260,187,77,30,TRUE
261,261,122,94,30,TRUE
262,262,21,58,30,TRUE
263,263,135,86,30,TRUE
264,264,174,89,30,TRUE
265,265,144,47,30,TRUE
266,266,68,96,30,TRUE
267,267,94,55,30,TRUE
268,268,200,93,30,TRUE
269,269,261,62,30,TRUE
270,270,31,75,30,TRUE
271,271,79,114,30,TRUE
272,272,19,70,30,TRUE
273,273,287,47,30,TRUE
274,274,273,27,30,FALSE
275,275,253,57,30,TRUE
276,276,258,38,30,TRUE
277,277,224,70,30,TRUE
278,278,21,85,30,TRUE
279,279,115,111,30,TRUE
280,280,82,69,30,TRUE
281,281,83,87,30,TRUE
282,282,72,34,30,TRUE
283,283,92,61,30,TRUE
284,284,282,102,30,TRUE
285,285,171,108,30,TRUE
286,286,28,80,30,TRUE
287,287,300,82,30,TRUE
288,288,108,82,30,TRUE
289,289,143,58,30,TRUE
290,290,270,117,30,TRUE
291,291,259,19,30,FALSE
292,292,33,40,30,TRUE
293,293,74,98,30,TRUE
294,294,142,18,30,FALSE
295,295,58,102,30,TRUE
296,296,83,13,30,FALSE
297,297,111,65,30,TRUE
298,298,235,76,30,TRUE
299,299,113,63,30,TRUE
300,300,93,14,30,FALSE
301,301,47,17,30,FALSE
302,302,252,37,30,TRUE
303,303,101,97,30,TRUE
304,304,107,106,30,TRUE
305,305,250,21,30,FALSE
306,306,17,81,30,TRUE
307,307,38,46,30,TRUE
308,308,16,87,30,TRUE
309,309,291,38,30,TRUE
310,310,276,97,30,TRUE
311,311,267,90,30,TRUE
312,312,87,43,30,TRUE
313,313,104,59,30,TRUE
314,314,32,33,30,TRUE
315,315,141,55,30,TRUE
316,316,91,40,30,TRUE
317,317,152,75,30,TRUE
318,318,118,28,30,FALSE
319,319,88,64,30,TRUE
320,320,234,75,30,TRUE
321,321,87,63,30,TRUE
322,322,33,14,30,FALSE
323,323,93,84,30,TRUE
324,324,105,30,30,FALSE
325,325,114,83,30,TRUE
326,326,203,15,30,FALSE
327,327,2,29,30,FALSE
328,328,92,16,30,FALSE
329,329,146,64,30,TRUE
330,330,293,27,30,FALSE
331,331,148,76,30,TRUE
332,332,109,73,30,TRUE
333,333,288,25,30,FALSE
334,334,186,95,30,TRUE
335,335,71,53,30,TRUE
336,336,214,39,30,TRUE
337,337,191,11,30,FALSE
338,338,120,103,30,TRUE
339,339,165,23,30,FALSE
340,340,188,68,30,TRUE
341,341,250,54,30,TRUE
342,342,162,15,30,FALSE
343,343,8,33,30,TRUE
344,344,130,90,30,TRUE
345,345,185,40,30,TRUE
346,346,73,78,30,TRUE
347,347,264,78,30,TRUE
348,348,57,52,30,TRUE
349,349,285,98,30,TRUE
350,350,104,34,30,TRUE
351,351,195,67,30,TRUE
352,352,23,93,30,TRUE
353,353,255,43,30,TRUE
354,354,10,42,30,TRUE
355,355,19,22,30,FALSE
356,356,205,10,30,FALSE
357,357,133,98,30,TRUE
358,358,106,33,30,TRUE
359,359,298,27,30,FALSE
360,360,238,76,30,TRUE
361,361,266,88,30,TRUE
362,362,55,82,30,TRUE
363,363,272,10,30,FALSE
364,364,17,76,30,TRUE
365,365,178,112,30,TRUE
366,366,168,49,30,TRUE
367,367,42,64,30,TRUE
368,368,81,59,30,TRUE
369,369,124,29,30,FALSE
370,370,224,109,30,TRUE
371,371,239,106,30,TRUE
372,372,273,114,30,TRUE
373,373,201,42,30,TRUE
374,374,216,107,30,TRUE
375,375,259,24,30,FALSE
376,376,178,114,30,TRUE
377,377,89,42,30,TRUE
378,378,45,44,30,TRUE
379,379,169,81,30,TRUE
380,380,80,26,30,FALSE
381,381,103,43,30,TRUE
382,382,217,18,30,FALSE
383,383,3,15,30,FALSE
384,384,190,74,30,TRUE
385,385,29,83,30,TRUE
386,386,151,119,30,TRUE
387,387,74,92,30,TRUE
388,388,28,79,30,TRUE
389,389,258,39,30,TRUE
390,390,35,24,30,FALSE
391,391,187,42,30,TRUE
392,392,139,70,30,TRUE
393,393,148,26,30,FALSE
394,394,46,78,30,TRUE
395,395,249,116,30,TRUE
396,396,114,82,30,TRUE
397,397,100,52,30,TRUE
398,398,72,22,30,FALSE
399,399,96,42,30,TRUE
400,400,275,71,30,TRUE
401,401,248,69,30,TRUE
402,402,51,73,30,TRUE
403,403,162,31,30,TRUE
404,404,207,120,30,TRUE
405,405,176,13,30,FALSE
406,406,46,54,30,TRUE
407,407,109,41,30,TRUE
408,408,85,97,30,TRUE
409,409,86,43,30,TRUE
410,410,204,63,30,TRUE
411,411,296,90,30,TRUE
412,412,208,33,30,TRUE
413,413,255,71,30,TRUE
414,414,127,58,30,TRUE
415,415,127,117,30,TRUE
416,416,270,93,30,TRUE
417,417,225,101,30,TRUE
418,418,229,47,30,TRUE
419,419,299,10,30,FALSE
420,420,9,117,30,TRUE
421,421,186,73,30,TRUE
422,422,267,60,30,TRUE
423,423,91,67,30,TRUE
424,424,217,114,30,TRUE
425,425,23,76,30,TRUE
426,426,26,117,30,TRUE
427,427,110,19,30,FALSE
428,428,3,69,30,TRUE
429,429,180,108,30,TRUE
430,430,127,86,30,TRUE
431,431,258,59,30,TRUE
432,432,100,87,30,TRUE
433,433,62,94,30,TRUE
434,434,176,82,30,TRUE
435,435,32,58,30,TRUE
436,436,116,89,30,TRUE
437,437,210,73,30,TRUE
438,438,194,117,30,TRUE
439,439,27,88,30,TRUE
440,440,62,17,30,FALSE
441,441,129,104,30,TRUE
442,442,280,49,30,TRUE
443,443,196,59,30,TRUE
444,444,114,44,30,TRUE
445,445,218,77,30,TRUE
446,446,300,90,30,TRUE
447,447,38,51,30,TRUE
448,448,288,82,30,TRUE
449,449,105,86,30,TRUE
450,450,232,79,30,TRUE
451,451,237,110,30,TRUE
452,452,146,105,30,TRUE
453,453,84,91,30,TRUE
454,454,222,112,30,TRUE
455,455,99,69,30,TRUE
456,456,142,77,30,TRUE
457,457,39,25,30,FALSE
458,458,163,12,30,FALSE
459,459,250,54,30,TRUE
460,460,16,13,30,FALSE
461,461,107,22,30,FALSE
462,462,114,94,30,TRUE
463,463,259,82,30,TRUE
464,464,1,49,30,TRUE
465,465,28,109,30,TRUE
466,466,299,52,30,TRUE
467,467,250,34,30,TRUE
468,468,23,71,30,TRUE
469,469,207,115,30,TRUE
470,470,91,81,30,TRUE
471,471,262,22,30,FALSE
472,472,269,76,30,TRUE
473,473,41,46,30,TRUE
474,474,239,74,30,TRUE
475,475,289,10,30,FALSE
476,476,91,80,30,TRUE
477,477,92,109,30,TRUE
478,478,144,109,30,TRUE
479,479,184,49,30,TRUE
480,480,241,10,30,FALSE
481,481,191,40,30,TRUE
482,482,35,71,30,TRUE
483,483,129,53,30,TRUE
484,484,267,116,30,TRUE
485,485,197,59,30,TRUE
486,486,201,58,30,TRUE
487,487,23,33,30,TRUE
488,488,119,40,30,TRUE
489,489,73,108,30,TRUE
490,490,43,68,30,TRUE
491,491,26,17,30,FALSE
492,492,144,94,30,TRUE
493,493,4,104,30,TRUE
494,494,74,114,30,TRUE
495,495,263,96,30,TRUE
496,496,98,76,30,TRUE
497,497,107,47,30,TRUE
498,498,2,17,30,FALSE
499,499,208,99,30,TRUE
500,500,157,88,30,TRUE
501,501,213,57,30,TRUE
502,502,234,97,30,TRUE
503,503,300,113,30,TRUE
504,504,177,115,30,TRUE
505,505,85,26,30,FALSE
506,506,247,25,30,FALSE
507,507,183,52,30,TRUE
508,508,235,89,30,TRUE
509,509,19,101,30,TRUE
510,510,197,28,30,FALSE
511,511,75,55,30,TRUE
512,512,287,47,30,TRUE
513,513,233,101,30,TRUE
514,514,278,12,30,FALSE
515,515,271,60,30,TRUE
516,516,265,35,30,TRUE
517,517,90,70,30,TRUE
518,518,1,42,30,TRUE
519,519,295,89,30,TRUE
520,520,63,99,30,TRUE
521,521,184,74,30,TRUE
522,522,141,93,30,TRUE
523,523,25,21,30,FALSE
524,524,119,57,30,TRUE
525,525,86,71,30,TRUE
526,526,94,18,30,FALSE
527,527,23,118,30,TRUE
528,528,7,69,30,TRUE
529,529,130,120,30,TRUE
530,530,236,15,30,FALSE
531,531,163,72,30,TRUE
532,532,169,56,30,TRUE
533,533,185,95,30,TRUE
534,534,207,107,30,TRUE
535,535,185,112,30,TRUE
536,536,116,118,30,TRUE
537,537,82,20,30,FALSE
538,538,247,10,30,FALSE
539,539,269,114,30,TRUE
540,540,209,61,30,TRUE
541,541,245,16,30,FALSE
542,542,147,16,30,FALSE
543,543,126,70,30,TRUE
544,544,7,23,30,FALSE
545,545,50,120,30,TRUE
546,546,157,95,30,TRUE
547,547,39,91,30,TRUE
548,548,110,55,30,TRUE
549,549,260,56,30,TRUE
550,550,198,32,30,TRUE
551,551,13,107,30,TRUE
552,552,22,55,30,TRUE
553,553,135,40,30,TRUE
554,554,56,51,30,TRUE
555,555,38,108,30,TRUE
556,556,132,72,30,TRUE
557,557,76,28,30,FALSE
558,558,246,75,30,TRUE
559,559,197,43,30,TRUE
560,560,213,108,30,TRUE
561,561,94,69,30,TRUE
562,562,174,16,30,FALSE
563,563,24,96,30,TRUE
564,564,24,67,30,TRUE
565,565,121,57,30,TRUE
566,566,43,45,30,TRUE
567,567,2,55,30,TRUE
568,568,219,107,30,TRUE
569,569,254,83,30,TRUE
570,570,93,89,30,TRUE
571,571,118,27,30,FALSE
572,572,297,84,30,TRUE
573,573,56,62,30,TRUE
574,574,247,106,30,TRUE
575,575,74,97,30,TRUE
576,576,61,92,30,TRUE
577,577,93,23,30,FALSE
578,578,25,107,30,TRUE
579,579,16,78,30,TRUE
580,580,249,32,30,TRUE
581,581,73,23,30,FALSE
582,582,131,11,30,FALSE
583,583,93,56,30,TRUE
584,584,162,26,30,FALSE
585,585,105,24,30,FALSE
586,586,155,78,30,TRUE
587,587,282,81,30,TRUE
588,588,193,119,30,TRUE
589,589,69,103,30,TRUE
590,590,257,20,30,FALSE
591,591,231,105,30,TRUE
592,592,250,77,30,TRUE
593,593,154,61,30,TRUE
594,594,113,25,30,FALSE
595,595,39,48,30,TRUE
596,596,4,87,30,TRUE
597,597,69,97,30,TRUE
598,598,54,41,30,TRUE
599,599,84,55,30,TRUE
600,600,184,85,30,TRUE
601,601,44,72,30,TRUE
602,602,292,113,30,TRUE
603,603,46,88,30,TRUE
604,604,76,106,30,TRUE
605,605,104,93,30,TRUE
606,606,236,24,30,FALSE
607,607,28,11,30,FALSE
608,608,278,22,30,FALSE
609,609,184,116,30,TRUE
610,610,79,58,30,TRUE
611,611,199,102,30,TRUE
612,612,85,51,30,TRUE
613,613,291,36,30,TRUE
614,614,281,103,30,TRUE
615,615,84,85,30,TRUE
616,616,229,67,30,TRUE
617,617,171,65,30,TRUE
618,618,190,12,30,FALSE
619,619,14,59,30,TRUE
620,620,81,53,30,TRUE
621,621,100,92,30,TRUE
622,622,254,104,30,TRUE
623,623,140,52,30,TRUE
624,624,44,57,30,TRUE
625,625,145,65,30,TRUE
626,626,133,70,30,TRUE
627,627,258,33,30,TRUE
628,628,236,80,30,TRUE
629,629,251,92,30,TRUE
630,630,165,46,30,TRUE
631,631,47,67,30,TRUE
632,632,63,118,30,TRUE
633,633,256,58,30,TRUE
634,634,149,70,30,TRUE
635,635,271,84,30,TRUE
636,636,25,47,30,TRUE
637,637,52,85,30,TRUE
638,638,215,33,30,TRUE
639,639,76,93,30,TRUE
640,640,210,63,30,TRUE
641,641,22,85,30,TRUE
642,642,1,108,30,TRUE
643,643,298,63,30,TRUE
644,644,169,47,30,TRUE
645,645,238,48,30,TRUE
646,646,114,108,30,TRUE
647,647,196,51,30,TRUE
648,648,125,10,30,FALSE
649,649,100,90,30,TRUE
650,650,208,104,30,TRUE
651,651,215,79,30,TRUE
652,652,63,68,30,TRUE
653,653,21,92,30,TRUE
654,654,209,75,30,TRUE
655,655,54,82,30,TRUE
656,656,251,72,30,TRUE
657,657,275,11,30,FALSE
658,658,284,111,30,TRUE
659,659,43,57,30,TRUE
660,660,47,13,30,FALSE
661,661,199,32,30,TRUE
662,662,124,110,30,TRUE
663,663,28,62,30,TRUE
664,664,41,12,30,FALSE
665,665,289,100,30,TRUE
666,666,172,99,30,TRUE
667,667,186,17,30,FALSE
668,668,277,97,30,TRUE
669,669,175,66,30,TRUE
670,670,16,81,30,TRUE
671,671,53,25,30,FALSE
672,672,92,116,30,TRUE
673,673,162,105,30,TRUE
674,674,29,78,30,TRUE
675,675,283,84,30,TRUE
676,676,264,109,30,TRUE
677,677,296,77,30,TRUE
678,678,77,46,30,TRUE
679,679,175,61,30,TRUE
680,680,276,81,30,TRUE
681,681,181,84,30,TRUE
682,682,196,29,30,FALSE
683,683,249,41,30,TRUE
684,684,103,54,30,TRUE
685,685,273,84,30,TRUE
686,686,190,111,30,TRUE
687,687,236,78,30,TRUE
688,688,273,54,30,TRUE
689,689,236,83,30,TRUE
690,690,91,23,30,FALSE
691,691,120,61,30,TRUE
692,692,39,51,30,TRUE
693,693,144,26,30,FALSE
694,694,231,62,30,TRUE
695,695,232,80,30,TRUE
696,696,168,114,30,TRUE
697,697,263,109,30,TRUE
698,698,207,17,30,FALSE
699,699,226,108,30,TRUE
700,700,72,71,30,TRUE
701,701,12,89,30,TRUE
702,702,39,44,30,TRUE
703,703,219,50,30,TRUE
704,704,205,82,30,TRUE
705,705,269,43,30,TRUE
706,706,130,107,30,TRUE
707,707,91,114,30,TRUE
708,708,180,95,30,TRUE
709,709,91,109,30,TRUE
710,710,251,111,30,TRUE
711,711,91,51,30,TRUE
712,712,129,78,30,TRUE
713,713,8,92,30,TRUE
714,714,90,61,30,TRUE
715,715,125,69,30,TRUE
716,716,231,40,30,TRUE
717,717,257,117,30,TRUE
718,718,200,16,30,FALSE
719,719,280,48,30,TRUE
720,720,293,111,30,TRUE
721,721,275,67,30,TRUE
722,722,273,70,30,TRUE
723,723,91,35,30,TRUE
724,724,233,44,30,TRUE
725,725,171,27,30,FALSE
726,726,124,73,30,TRUE
727,727,167,110,30,TRUE
728,728,294,98,30,TRUE
729,729,26,111,30,TRUE
730,730,221,75,30,TRUE
731,731,295,56,30,TRUE
732,732,67,120,30,TRUE
733,733,250,67,30,TRUE
734,734,198,40,30,TRUE
735,735,83,111,30,TRUE
736,736,201,103,30,TRUE
737,737,291,81,30,TRUE
738,738,204,36,30,TRUE
739,739,192,100,30,TRUE
740,740,164,47,30,TRUE
741,741,117,36,30,TRUE
742,742,204,81,30,TRUE
743,743,45,61,30,TRUE
744,744,43,21,30,FALSE
745,745,32,46,30,TRUE
746,746,215,46,30,TRUE
747,747,160,54,30,TRUE
748,748,48,17,30,FALSE
749,749,39,93,30,TRUE
750,750,27,42,30,TRUE
751,751,89,119,30,TRUE
752,752,165,73,30,TRUE
753,753,109,34,30,TRUE
754,754,52,67,30,TRUE
755,755,114,67,30,TRUE
756,756,121,12,30,FALSE
757,757,128,28,30,FALSE
758,758,16,91,30,TRUE
759,759,206,22,30,FALSE
760,760,179,20,30,FALSE
761,761,244,36,30,TRUE
762,762,129,36,30,TRUE
763,763,70,66,30,TRUE
764,764,199,77,30,TRUE
765,765,71,79,30,TRUE
766,766,71,108,30,TRUE
767,767,262,27,30,FALSE
768,768,42,110,30,TRUE
769,769,31,120,30,TRUE
770,770,138,92,30,TRUE
771,771,38,10,30,FALSE
772,772,247,50,30,TRUE
773,773,261,25,30,FALSE
774,774,106,82,30,TRUE
775,775,114,37,30,TRUE
776,776,99,51,30,TRUE
777,777,165,71,30,TRUE
778,778,91,84,30,TRUE
779,779,160,98,30,TRUE
780,780,253,62,30,TRUE
781,781,229,46,30,TRUE
782,782,277,32,30,TRUE
783,783,93,77,30,TRUE
784,784,188,102,30,TRUE
785,785,162,23,30,FALSE
786,786,147,55,30,TRUE
787,787,216,92,30,TRUE
788,788,47,117,30,TRUE
789,789,6,29,30,FALSE
790,790,196,61,30,TRUE
791,791,217,25,30,FALSE
792,792,231,61,30,TRUE
793,793,96,10,30,FALSE
794,794,3,115,30,TRUE
795,795,203,28,30,FALSE
796,796,268,13,30,FALSE
797,797,36,79,30,TRUE
798,798,135,39,30,TRUE
799,799,291,77,30,TRUE
800,800,139,107,30,TRUE
801,801,113,49,30,TRUE
802,802,76,47,30,TRUE
